label,region,hemi,view,x,y,.group,subgroup,.feature_id,atlas,source_package,source_atlas
lh_A4tl_L,A4tl_L,left,lateral,89.026909,70.52067,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.970767,70.231357,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.899841,69.726069,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.697424,69.172523,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.363517,68.57072,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.227792,68.233156,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.290249,68.159829,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.369722,68.112179,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.46621,68.090204,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.869098,68.056976,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.578384,68.012493,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.007007,67.966505,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.154968,67.919012,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.187443,67.821273,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.104431,67.673291,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.818198,67.344096,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.328743,66.83369,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.152904,66.561167,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.290682,66.526525,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
